,seller_id,product_category_name,antecipacao_entrega,order_item_id,review_score
15676,4e5725ba188db8252977a4f0227bd462,informatica_acessorios,3,1.0,5.0
15677,4e5725ba188db8252977a4f0227bd462,informatica_acessorios,4,1.0,3.5
15678,4e5725ba188db8252977a4f0227bd462,informatica_acessorios,5,1.0,5.0
15679,4e5725ba188db8252977a4f0227bd462,informatica_acessorios,7,1.0,5.0
15680,4e5725ba188db8252977a4f0227bd462,informatica_acessorios,8,1.0,5.0
15681,4e5725ba188db8252977a4f0227bd462,informatica_acessorios,8,2.0,5.0
15682,4e5725ba188db8252977a4f0227bd462,informatica_acessorios,10,1.0,5.0
15683,4e5725ba188db8252977a4f0227bd462,informatica_acessorios,15,1.0,5.0
15684,4e5725ba188db8252977a4f0227bd462,informatica_acessorios,15,2.0,5.0
15685,4e5725ba188db8252977a4f0227bd462,informatica_acessorios,23,1.0,2.0
15686,4e6015589b781adaa5ce7f1892d06bb1,esporte_lazer,7,1.0,3.0
15687,4e6015589b781adaa5ce7f1892d06bb1,esporte_lazer,9,1.0,4.0
15688,4e6015589b781adaa5ce7f1892d06bb1,esporte_lazer,19,1.0,4.0
15689,4e7c18b98d84e05cbae3ff0ff03846c2,eletrodomesticos_2,9,2.0,3.0
15690,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,-11,1.0,1.0
15691,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,-2,1.0,4.0
15692,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,-1,1.0,2.0
15693,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,0,1.0,1.0
15694,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,2,1.0,4.0
15695,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,3,1.0,4.0
15696,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,5,1.0,5.0
15697,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,6,1.0,5.0
15698,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,7,1.0,5.0
15699,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,8,1.0,3.0
15700,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,9,1.0,5.0
15701,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,10,1.0,5.0
15702,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,11,1.0,2.5
15703,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,11,2.0,4.0
15704,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,12,1.0,5.0
15705,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,13,1.0,5.0
15706,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,14,1.0,5.0
15707,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,14,2.0,1.0
15708,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,15,1.0,4.5
15709,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,16,1.0,5.0
15710,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,17,1.0,5.0
15711,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,18,1.0,1.0
15712,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,18,2.0,1.0
15713,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,19,1.0,5.0
15714,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,20,1.0,2.0
15715,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,21,1.0,5.0
15716,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,24,1.0,5.0
15717,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,27,1.0,2.0
15718,4e7c18b98d84e05cbae3ff0ff03846c2,eletroportateis,28,1.0,5.0
15719,4e7c18b98d84e05cbae3ff0ff03846c2,market_place,6,1.0,5.0
15720,4e7c18b98d84e05cbae3ff0ff03846c2,market_place,11,1.0,5.0
15721,4e7c18b98d84e05cbae3ff0ff03846c2,market_place,11,2.0,5.0
15722,4e7c18b98d84e05cbae3ff0ff03846c2,market_place,14,1.0,5.0
15723,4e7c18b98d84e05cbae3ff0ff03846c2,market_place,34,1.0,5.0
15724,4e7c18b98d84e05cbae3ff0ff03846c2,moveis_decoracao,-7,1.0,1.0
15725,4e7c18b98d84e05cbae3ff0ff03846c2,moveis_decoracao,0,1.0,5.0
15726,4e7c18b98d84e05cbae3ff0ff03846c2,moveis_decoracao,3,1.0,5.0
15727,4e7c18b98d84e05cbae3ff0ff03846c2,moveis_decoracao,7,1.0,5.0
15728,4e7c18b98d84e05cbae3ff0ff03846c2,moveis_decoracao,7,2.0,5.0
15729,4e7c18b98d84e05cbae3ff0ff03846c2,moveis_decoracao,7,3.0,5.0
15730,4e7c18b98d84e05cbae3ff0ff03846c2,moveis_decoracao,7,4.0,5.0
15731,4e7c18b98d84e05cbae3ff0ff03846c2,moveis_decoracao,12,1.0,5.0
15732,4e7c18b98d84e05cbae3ff0ff03846c2,moveis_decoracao,19,1.0,3.0
15733,4e85b538b0dad58852641540686d0e14,ferramentas_jardim,-11,1.0,2.0
15734,4e85b538b0dad58852641540686d0e14,ferramentas_jardim,-2,1.0,5.0
15735,4e85b538b0dad58852641540686d0e14,ferramentas_jardim,21,1.0,3.0
15736,4e85b538b0dad58852641540686d0e14,sinalizacao_e_seguranca,12,1.0,5.0
15737,4e8dacf3d38f281ae26c3e0321d92d88,utilidades_domesticas,0,1.0,2.0
15738,4e8dacf3d38f281ae26c3e0321d92d88,utilidades_domesticas,0,2.0,2.0
15739,4e8dacf3d38f281ae26c3e0321d92d88,utilidades_domesticas,0,3.0,2.0
15740,4e8dacf3d38f281ae26c3e0321d92d88,utilidades_domesticas,0,4.0,2.0
15741,4e8dacf3d38f281ae26c3e0321d92d88,utilidades_domesticas,0,5.0,2.0
15742,4e8dacf3d38f281ae26c3e0321d92d88,utilidades_domesticas,6,1.0,1.0
15743,4e8dacf3d38f281ae26c3e0321d92d88,utilidades_domesticas,26,1.0,5.0
15744,4e922959ae960d389249c378d1c939f5,agro_industria_e_comercio,14,1.0,4.0
15745,4e922959ae960d389249c378d1c939f5,agro_industria_e_comercio,15,1.0,3.0
15746,4e922959ae960d389249c378d1c939f5,agro_industria_e_comercio,17,1.0,5.0
15747,4e922959ae960d389249c378d1c939f5,agro_industria_e_comercio,17,2.0,5.0
15748,4e922959ae960d389249c378d1c939f5,agro_industria_e_comercio,17,3.0,5.0
15749,4e922959ae960d389249c378d1c939f5,agro_industria_e_comercio,17,4.0,5.0
15750,4e922959ae960d389249c378d1c939f5,agro_industria_e_comercio,23,1.0,5.0
15751,4e922959ae960d389249c378d1c939f5,alimentos,8,1.0,5.0
15752,4e922959ae960d389249c378d1c939f5,artigos_de_natal,21,1.0,5.0
15753,4e922959ae960d389249c378d1c939f5,audio,-4,1.0,1.0
15754,4e922959ae960d389249c378d1c939f5,audio,-4,2.0,1.0
15755,4e922959ae960d389249c378d1c939f5,audio,0,1.0,5.0
15756,4e922959ae960d389249c378d1c939f5,audio,7,1.0,1.0
15757,4e922959ae960d389249c378d1c939f5,audio,11,1.0,5.0
15758,4e922959ae960d389249c378d1c939f5,audio,13,1.0,5.0
15759,4e922959ae960d389249c378d1c939f5,audio,14,1.0,4.0
15760,4e922959ae960d389249c378d1c939f5,audio,15,1.0,5.0
15761,4e922959ae960d389249c378d1c939f5,audio,17,1.0,3.0
15762,4e922959ae960d389249c378d1c939f5,audio,18,1.0,5.0
15763,4e922959ae960d389249c378d1c939f5,audio,26,1.0,5.0
15764,4e922959ae960d389249c378d1c939f5,audio,27,1.0,5.0
15765,4e922959ae960d389249c378d1c939f5,audio,29,1.0,5.0
15766,4e922959ae960d389249c378d1c939f5,automotivo,-22,1.0,1.0
15767,4e922959ae960d389249c378d1c939f5,automotivo,-7,1.0,5.0
15768,4e922959ae960d389249c378d1c939f5,automotivo,-4,1.0,5.0
15769,4e922959ae960d389249c378d1c939f5,automotivo,-3,1.0,5.0
15770,4e922959ae960d389249c378d1c939f5,automotivo,0,1.0,3.0
15771,4e922959ae960d389249c378d1c939f5,automotivo,1,1.0,2.0
15772,4e922959ae960d389249c378d1c939f5,automotivo,4,1.0,3.0
15773,4e922959ae960d389249c378d1c939f5,automotivo,7,1.0,3.0
15774,4e922959ae960d389249c378d1c939f5,automotivo,11,1.0,2.0
15775,4e922959ae960d389249c378d1c939f5,automotivo,12,1.0,3.0
15776,4e922959ae960d389249c378d1c939f5,automotivo,13,1.0,5.0
15777,4e922959ae960d389249c378d1c939f5,automotivo,14,1.0,5.0
15778,4e922959ae960d389249c378d1c939f5,automotivo,15,1.0,5.0
15779,4e922959ae960d389249c378d1c939f5,automotivo,16,1.0,5.0
15780,4e922959ae960d389249c378d1c939f5,automotivo,17,1.0,5.0
15781,4e922959ae960d389249c378d1c939f5,automotivo,19,1.0,4.0
15782,4e922959ae960d389249c378d1c939f5,automotivo,21,1.0,4.0
15783,4e922959ae960d389249c378d1c939f5,automotivo,28,1.0,4.5
15784,4e922959ae960d389249c378d1c939f5,automotivo,29,1.0,2.5
15785,4e922959ae960d389249c378d1c939f5,beleza_saude,-4,1.0,2.0
15786,4e922959ae960d389249c378d1c939f5,beleza_saude,-3,1.0,3.0
15787,4e922959ae960d389249c378d1c939f5,beleza_saude,-1,1.0,3.0
15788,4e922959ae960d389249c378d1c939f5,beleza_saude,4,1.0,4.0
15789,4e922959ae960d389249c378d1c939f5,beleza_saude,7,1.0,5.0
15790,4e922959ae960d389249c378d1c939f5,beleza_saude,8,1.0,4.0
15791,4e922959ae960d389249c378d1c939f5,beleza_saude,12,1.0,5.0
15792,4e922959ae960d389249c378d1c939f5,beleza_saude,13,1.0,4.0
15793,4e922959ae960d389249c378d1c939f5,beleza_saude,14,1.0,5.0
15794,4e922959ae960d389249c378d1c939f5,beleza_saude,16,1.0,5.0
15795,4e922959ae960d389249c378d1c939f5,beleza_saude,18,1.0,1.0
15796,4e922959ae960d389249c378d1c939f5,beleza_saude,22,1.0,5.0
15797,4e922959ae960d389249c378d1c939f5,beleza_saude,23,1.0,5.0
15798,4e922959ae960d389249c378d1c939f5,beleza_saude,29,1.0,5.0
15799,4e922959ae960d389249c378d1c939f5,beleza_saude,29,2.0,5.0
15800,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,4,1.0,4.0
15801,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,6,1.0,5.0
15802,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,10,1.0,5.0
15803,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,12,1.0,5.0
15804,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,13,1.0,5.0
15805,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,15,1.0,5.0
15806,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,16,1.0,3.0
15807,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,20,1.0,4.5
15808,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,20,2.0,4.0
15809,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,24,1.0,5.0
15810,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,24,2.0,5.0
15811,4e922959ae960d389249c378d1c939f5,cds_dvds_musicais,25,1.0,5.0
15812,4e922959ae960d389249c378d1c939f5,consoles_games,-14,1.0,1.0
15813,4e922959ae960d389249c378d1c939f5,consoles_games,-2,1.0,5.0
15814,4e922959ae960d389249c378d1c939f5,consoles_games,0,1.0,4.5
15815,4e922959ae960d389249c378d1c939f5,consoles_games,7,1.0,3.0
15816,4e922959ae960d389249c378d1c939f5,consoles_games,9,1.0,3.0
15817,4e922959ae960d389249c378d1c939f5,consoles_games,11,1.0,5.0
15818,4e922959ae960d389249c378d1c939f5,consoles_games,12,1.0,4.0
15819,4e922959ae960d389249c378d1c939f5,consoles_games,12,2.0,5.0
15820,4e922959ae960d389249c378d1c939f5,consoles_games,14,1.0,5.0
15821,4e922959ae960d389249c378d1c939f5,consoles_games,15,1.0,5.0
15822,4e922959ae960d389249c378d1c939f5,consoles_games,19,1.0,5.0
15823,4e922959ae960d389249c378d1c939f5,consoles_games,21,1.0,3.0
15824,4e922959ae960d389249c378d1c939f5,consoles_games,24,1.0,2.5
15825,4e922959ae960d389249c378d1c939f5,consoles_games,25,1.0,5.0
15826,4e922959ae960d389249c378d1c939f5,consoles_games,26,1.0,5.0
15827,4e922959ae960d389249c378d1c939f5,cool_stuff,-10,1.0,1.0
15828,4e922959ae960d389249c378d1c939f5,cool_stuff,-2,1.0,4.0
15829,4e922959ae960d389249c378d1c939f5,cool_stuff,-1,1.0,5.0
15830,4e922959ae960d389249c378d1c939f5,cool_stuff,5,1.0,3.0
15831,4e922959ae960d389249c378d1c939f5,cool_stuff,7,1.0,5.0
15832,4e922959ae960d389249c378d1c939f5,cool_stuff,8,1.0,1.0
15833,4e922959ae960d389249c378d1c939f5,cool_stuff,9,1.0,4.0
15834,4e922959ae960d389249c378d1c939f5,cool_stuff,11,1.0,3.0
15835,4e922959ae960d389249c378d1c939f5,cool_stuff,14,1.0,5.0
15836,4e922959ae960d389249c378d1c939f5,cool_stuff,15,1.0,5.0
15837,4e922959ae960d389249c378d1c939f5,cool_stuff,15,2.0,2.0
15838,4e922959ae960d389249c378d1c939f5,cool_stuff,16,1.0,5.0
15839,4e922959ae960d389249c378d1c939f5,cool_stuff,18,1.0,1.0
15840,4e922959ae960d389249c378d1c939f5,cool_stuff,19,1.0,5.0
15841,4e922959ae960d389249c378d1c939f5,cool_stuff,20,1.0,4.0
15842,4e922959ae960d389249c378d1c939f5,cool_stuff,22,1.0,5.0
15843,4e922959ae960d389249c378d1c939f5,cool_stuff,25,1.0,1.0
15844,4e922959ae960d389249c378d1c939f5,cool_stuff,25,2.0,1.0
15845,4e922959ae960d389249c378d1c939f5,cool_stuff,25,3.0,1.0
15846,4e922959ae960d389249c378d1c939f5,eletrodomesticos,14,1.0,4.0
15847,4e922959ae960d389249c378d1c939f5,eletronicos,-23,1.0,5.0
15848,4e922959ae960d389249c378d1c939f5,eletronicos,-9,1.0,1.5
15849,4e922959ae960d389249c378d1c939f5,eletronicos,-6,1.0,5.0
15850,4e922959ae960d389249c378d1c939f5,eletronicos,-6,2.0,5.0
15851,4e922959ae960d389249c378d1c939f5,eletronicos,-2,1.0,5.0
15852,4e922959ae960d389249c378d1c939f5,eletronicos,-1,1.0,4.0
15853,4e922959ae960d389249c378d1c939f5,eletronicos,0,1.0,4.0
15854,4e922959ae960d389249c378d1c939f5,eletronicos,2,1.0,4.5
15855,4e922959ae960d389249c378d1c939f5,eletronicos,3,1.0,2.0
15856,4e922959ae960d389249c378d1c939f5,eletronicos,5,1.0,5.0
15857,4e922959ae960d389249c378d1c939f5,eletronicos,6,1.0,4.0
15858,4e922959ae960d389249c378d1c939f5,eletronicos,7,1.0,2.0
15859,4e922959ae960d389249c378d1c939f5,eletronicos,8,1.0,4.0
15860,4e922959ae960d389249c378d1c939f5,eletronicos,9,1.0,5.0
15861,4e922959ae960d389249c378d1c939f5,eletronicos,10,1.0,1.0
15862,4e922959ae960d389249c378d1c939f5,eletronicos,11,1.0,5.0
15863,4e922959ae960d389249c378d1c939f5,eletronicos,12,1.0,2.5
15864,4e922959ae960d389249c378d1c939f5,eletronicos,12,2.0,1.0
15865,4e922959ae960d389249c378d1c939f5,eletronicos,12,3.0,1.0
15866,4e922959ae960d389249c378d1c939f5,eletronicos,13,1.0,4.5
15867,4e922959ae960d389249c378d1c939f5,eletronicos,13,2.0,5.0
15868,4e922959ae960d389249c378d1c939f5,eletronicos,14,1.0,5.0
15869,4e922959ae960d389249c378d1c939f5,eletronicos,15,1.0,5.0
15870,4e922959ae960d389249c378d1c939f5,eletronicos,16,1.0,2.5
15871,4e922959ae960d389249c378d1c939f5,eletronicos,16,2.0,1.0
15872,4e922959ae960d389249c378d1c939f5,eletronicos,17,1.0,2.0
15873,4e922959ae960d389249c378d1c939f5,eletronicos,17,2.0,1.0
15874,4e922959ae960d389249c378d1c939f5,eletronicos,18,1.0,4.0
15875,4e922959ae960d389249c378d1c939f5,eletronicos,20,1.0,5.0
15876,4e922959ae960d389249c378d1c939f5,eletronicos,21,1.0,1.0
15877,4e922959ae960d389249c378d1c939f5,eletronicos,22,1.0,1.0
15878,4e922959ae960d389249c378d1c939f5,eletronicos,24,1.0,2.0
15879,4e922959ae960d389249c378d1c939f5,eletronicos,29,1.0,4.0
15880,4e922959ae960d389249c378d1c939f5,eletronicos,29,2.0,4.0
15881,4e922959ae960d389249c378d1c939f5,eletronicos,34,1.0,5.0
15882,4e922959ae960d389249c378d1c939f5,eletronicos,36,1.0,5.0
15883,4e922959ae960d389249c378d1c939f5,esporte_lazer,0,1.0,3.0
15884,4e922959ae960d389249c378d1c939f5,esporte_lazer,2,1.0,4.0
15885,4e922959ae960d389249c378d1c939f5,esporte_lazer,5,1.0,4.0
15886,4e922959ae960d389249c378d1c939f5,esporte_lazer,7,1.0,4.0
15887,4e922959ae960d389249c378d1c939f5,esporte_lazer,12,1.0,4.0
15888,4e922959ae960d389249c378d1c939f5,ferramentas_jardim,6,1.0,4.0
15889,4e922959ae960d389249c378d1c939f5,ferramentas_jardim,12,1.0,5.0
15890,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-22,1.0,1.0
15891,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-18,1.0,1.0
15892,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-15,1.0,1.5
15893,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-15,2.0,1.0
15894,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-8,1.0,2.0
15895,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-6,1.0,5.0
15896,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-5,1.0,1.0
15897,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-4,1.0,4.0
15898,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-3,1.0,5.0
15899,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-2,1.0,2.0
15900,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-1,1.0,5.0
15901,4e922959ae960d389249c378d1c939f5,informatica_acessorios,-1,2.0,1.0
15902,4e922959ae960d389249c378d1c939f5,informatica_acessorios,0,1.0,3.0
15903,4e922959ae960d389249c378d1c939f5,informatica_acessorios,1,1.0,4.0
15904,4e922959ae960d389249c378d1c939f5,informatica_acessorios,2,1.0,3.0
15905,4e922959ae960d389249c378d1c939f5,informatica_acessorios,3,1.0,2.0
15906,4e922959ae960d389249c378d1c939f5,informatica_acessorios,4,1.0,5.0
15907,4e922959ae960d389249c378d1c939f5,informatica_acessorios,5,1.0,5.0
15908,4e922959ae960d389249c378d1c939f5,informatica_acessorios,5,2.0,5.0
15909,4e922959ae960d389249c378d1c939f5,informatica_acessorios,6,1.0,5.0
15910,4e922959ae960d389249c378d1c939f5,informatica_acessorios,7,1.0,5.0
15911,4e922959ae960d389249c378d1c939f5,informatica_acessorios,8,1.0,5.0
15912,4e922959ae960d389249c378d1c939f5,informatica_acessorios,9,1.0,4.0
15913,4e922959ae960d389249c378d1c939f5,informatica_acessorios,10,1.0,4.0
15914,4e922959ae960d389249c378d1c939f5,informatica_acessorios,11,1.0,5.0
15915,4e922959ae960d389249c378d1c939f5,informatica_acessorios,11,2.0,5.0
15916,4e922959ae960d389249c378d1c939f5,informatica_acessorios,12,1.0,4.0
15917,4e922959ae960d389249c378d1c939f5,informatica_acessorios,12,2.0,1.0
15918,4e922959ae960d389249c378d1c939f5,informatica_acessorios,12,3.0,1.0
15919,4e922959ae960d389249c378d1c939f5,informatica_acessorios,13,1.0,5.0
15920,4e922959ae960d389249c378d1c939f5,informatica_acessorios,13,2.0,5.0
15921,4e922959ae960d389249c378d1c939f5,informatica_acessorios,14,1.0,4.0
15922,4e922959ae960d389249c378d1c939f5,informatica_acessorios,15,1.0,5.0
15923,4e922959ae960d389249c378d1c939f5,informatica_acessorios,15,2.0,1.0
15924,4e922959ae960d389249c378d1c939f5,informatica_acessorios,16,1.0,5.0
15925,4e922959ae960d389249c378d1c939f5,informatica_acessorios,17,1.0,5.0
15926,4e922959ae960d389249c378d1c939f5,informatica_acessorios,18,1.0,5.0
15927,4e922959ae960d389249c378d1c939f5,informatica_acessorios,18,2.0,4.0
15928,4e922959ae960d389249c378d1c939f5,informatica_acessorios,19,1.0,5.0
15929,4e922959ae960d389249c378d1c939f5,informatica_acessorios,19,2.0,5.0
15930,4e922959ae960d389249c378d1c939f5,informatica_acessorios,20,1.0,5.0
15931,4e922959ae960d389249c378d1c939f5,informatica_acessorios,21,1.0,2.5
15932,4e922959ae960d389249c378d1c939f5,informatica_acessorios,22,1.0,5.0
15933,4e922959ae960d389249c378d1c939f5,informatica_acessorios,23,1.0,5.0
15934,4e922959ae960d389249c378d1c939f5,informatica_acessorios,27,1.0,3.0
15935,4e922959ae960d389249c378d1c939f5,informatica_acessorios,30,1.0,3.0
15936,4e922959ae960d389249c378d1c939f5,informatica_acessorios,33,1.0,5.0
15937,4e922959ae960d389249c378d1c939f5,instrumentos_musicais,12,1.0,5.0
15938,4e922959ae960d389249c378d1c939f5,instrumentos_musicais,21,1.0,4.0
15939,4e922959ae960d389249c378d1c939f5,moveis_decoracao,6,1.0,1.0
15940,4e922959ae960d389249c378d1c939f5,moveis_decoracao,12,1.0,4.0
15941,4e922959ae960d389249c378d1c939f5,moveis_decoracao,13,1.0,5.0
15942,4e922959ae960d389249c378d1c939f5,pet_shop,-16,1.0,2.0
15943,4e922959ae960d389249c378d1c939f5,pet_shop,0,1.0,1.0
15944,4e922959ae960d389249c378d1c939f5,pet_shop,9,1.0,4.0
15945,4e922959ae960d389249c378d1c939f5,pet_shop,10,1.0,5.0
15946,4e922959ae960d389249c378d1c939f5,pet_shop,12,1.0,4.0
15947,4e922959ae960d389249c378d1c939f5,pet_shop,14,1.0,4.0
15948,4e922959ae960d389249c378d1c939f5,pet_shop,15,1.0,5.0
15949,4e922959ae960d389249c378d1c939f5,pet_shop,16,1.0,5.0
15950,4e922959ae960d389249c378d1c939f5,pet_shop,17,1.0,4.0
15951,4e922959ae960d389249c378d1c939f5,pet_shop,18,1.0,5.0
15952,4e922959ae960d389249c378d1c939f5,pet_shop,19,1.0,5.0
15953,4e922959ae960d389249c378d1c939f5,pet_shop,20,1.0,5.0
15954,4e922959ae960d389249c378d1c939f5,pet_shop,22,1.0,4.0
15955,4e922959ae960d389249c378d1c939f5,pet_shop,23,1.0,3.0
15956,4e922959ae960d389249c378d1c939f5,pet_shop,28,1.0,5.0
15957,4e922959ae960d389249c378d1c939f5,pet_shop,30,1.0,5.0
15958,4e922959ae960d389249c378d1c939f5,relogios_presentes,3,1.0,3.0
15959,4e922959ae960d389249c378d1c939f5,seguros_e_servicos,12,1.0,1.0
15960,4e922959ae960d389249c378d1c939f5,sinalizacao_e_seguranca,17,1.0,1.0
15961,4e922959ae960d389249c378d1c939f5,sinalizacao_e_seguranca,18,1.0,5.0
15962,4e922959ae960d389249c378d1c939f5,telefonia,-22,1.0,5.0
15963,4e922959ae960d389249c378d1c939f5,telefonia,-9,1.0,4.0
15964,4e922959ae960d389249c378d1c939f5,telefonia,-1,1.0,5.0
15965,4e922959ae960d389249c378d1c939f5,telefonia,0,1.0,4.0
15966,4e922959ae960d389249c378d1c939f5,telefonia,2,1.0,4.0
15967,4e922959ae960d389249c378d1c939f5,telefonia,3,1.0,3.5
15968,4e922959ae960d389249c378d1c939f5,telefonia,4,1.0,5.0
15969,4e922959ae960d389249c378d1c939f5,telefonia,5,1.0,5.0
15970,4e922959ae960d389249c378d1c939f5,telefonia,5,2.0,5.0
15971,4e922959ae960d389249c378d1c939f5,telefonia,6,1.0,3.5
15972,4e922959ae960d389249c378d1c939f5,telefonia,9,1.0,5.0
15973,4e922959ae960d389249c378d1c939f5,telefonia,11,1.0,4.5
15974,4e922959ae960d389249c378d1c939f5,telefonia,12,1.0,4.5
15975,4e922959ae960d389249c378d1c939f5,telefonia,13,1.0,5.0
15976,4e922959ae960d389249c378d1c939f5,telefonia,15,1.0,5.0
15977,4e922959ae960d389249c378d1c939f5,telefonia,16,1.0,5.0
15978,4e922959ae960d389249c378d1c939f5,telefonia,17,1.0,3.0
15979,4e922959ae960d389249c378d1c939f5,telefonia,18,1.0,5.0
15980,4e922959ae960d389249c378d1c939f5,telefonia,19,1.0,5.0
15981,4e922959ae960d389249c378d1c939f5,telefonia,20,1.0,1.0
15982,4e922959ae960d389249c378d1c939f5,telefonia,21,1.0,5.0
15983,4e922959ae960d389249c378d1c939f5,telefonia,22,1.0,5.0
15984,4e922959ae960d389249c378d1c939f5,telefonia,24,1.0,5.0
15985,4e922959ae960d389249c378d1c939f5,telefonia,25,1.0,2.0
15986,4e922959ae960d389249c378d1c939f5,telefonia,26,1.0,2.5
15987,4e922959ae960d389249c378d1c939f5,telefonia,26,2.0,1.0
15988,4e922959ae960d389249c378d1c939f5,telefonia,29,1.0,1.0
15989,4e922959ae960d389249c378d1c939f5,telefonia,30,1.0,2.0
15990,4e922959ae960d389249c378d1c939f5,telefonia_fixa,3,1.0,5.0
15991,4e922959ae960d389249c378d1c939f5,telefonia_fixa,7,1.0,1.0
15992,4e922959ae960d389249c378d1c939f5,telefonia_fixa,9,1.0,1.0
15993,4e922959ae960d389249c378d1c939f5,telefonia_fixa,12,1.0,3.0
15994,4e922959ae960d389249c378d1c939f5,telefonia_fixa,18,1.0,5.0
15995,4e922959ae960d389249c378d1c939f5,telefonia_fixa,19,1.0,4.0
15996,4e922959ae960d389249c378d1c939f5,telefonia_fixa,26,1.0,4.0
15997,4e922959ae960d389249c378d1c939f5,telefonia_fixa,27,1.0,5.0
15998,4e922959ae960d389249c378d1c939f5,telefonia_fixa,29,1.0,4.0
15999,4e922959ae960d389249c378d1c939f5,telefonia_fixa,39,1.0,5.0
16000,4e922959ae960d389249c378d1c939f5,telefonia_fixa,39,2.0,5.0
16001,4e922959ae960d389249c378d1c939f5,utilidades_domesticas,17,1.0,2.5
16002,4e92348462c75b6c842b994ce84a0ed4,beleza_saude,18,1.0,5.0
16003,4ea2f12dbe91deeacd2c1e74f069a6e6,perfumaria,7,1.0,5.0
16004,4ea2f12dbe91deeacd2c1e74f069a6e6,perfumaria,7,2.0,5.0
16005,4ea2f12dbe91deeacd2c1e74f069a6e6,perfumaria,10,1.0,5.0
16006,4ea2f12dbe91deeacd2c1e74f069a6e6,perfumaria,10,2.0,5.0
16007,4ea2f12dbe91deeacd2c1e74f069a6e6,perfumaria,11,1.0,4.0
16008,4ea2f12dbe91deeacd2c1e74f069a6e6,perfumaria,17,1.0,5.0
16009,4eb61f060e7dcc1d5a80d806c35cc541,eletrodomesticos_2,0,1.0,4.0
16010,4eb61f060e7dcc1d5a80d806c35cc541,eletrodomesticos_2,1,1.0,4.0
16011,4eb61f060e7dcc1d5a80d806c35cc541,eletrodomesticos_2,2,1.0,5.0
16012,4eb61f060e7dcc1d5a80d806c35cc541,eletrodomesticos_2,3,1.0,4.0
16013,4eb61f060e7dcc1d5a80d806c35cc541,eletrodomesticos_2,15,1.0,1.0
16014,4eb61f060e7dcc1d5a80d806c35cc541,eletrodomesticos_2,29,1.0,5.0
16015,4eb61f060e7dcc1d5a80d806c35cc541,eletrodomesticos_2,31,1.0,4.0
16016,4eb61f060e7dcc1d5a80d806c35cc541,utilidades_domesticas,15,2.0,4.0
16017,4ebdc7e6cd6102a022dadc49156d4ea8,cama_mesa_banho,6,1.0,5.0
16018,4ebdc7e6cd6102a022dadc49156d4ea8,esporte_lazer,19,1.0,1.0
