,seller_id,total_vendas
535,43f8c9950d11ecd03a0304a49e010da6,41
536,d1b65fc7debc3361ea86b5f14c68d2e2,41
537,6338ea67c41078a46ad99cc009654956,41
538,b1ac6ea7895bc3dd6f0f6f4abbdd2821,41
539,bd4889b5e9133b35b66e42a8665cea5c,41
540,45ba18c210d42734ec52c0c1c574e9ee,41
541,817245bcc3badd82bbd222e0366951a6,41
542,5b8154610ebb21fb90eb587365e673df,41
543,c60b801f2d52c7f7f91de00870882a75,41
544,bba74270a87732727b5a3b4fd9ac1c39,41
545,e2aee0892199b1d92530e371abd825bf,41
546,55a5b51f93f2b70ea513f5a047b0262a,41
547,42bde9fef835393bb8a8849cb6b7f245,40
548,96804ea39d96eb908e7c3afdb671bb9e,40
549,11305281b50fff20ae8bb473f8e11876,40
550,3f3486b61f45078d4f31ee5e43d8c5bb,40
551,34d1ca11b242c0fee2c834ae8d788566,40
552,0725b8c0f3f906e58f70cbe76b7c748c,40
553,4bfc7a4a1cf8d4d2121c27422d9e50b5,40
554,ed4acab38528488b65a9a9c603ff024a,40
555,bf84056e679dbe9c69929847a40e338f,40
556,65febd49fd28ec955651299159b1f527,40
557,bacb1f0ed56ad24198f5810d2b3fe9a5,40
558,73a63f72308aa20a46f4b1632018f196,40
559,cee48807215b30a12ca2ca10ffb5f250,40
560,272f092de69afedd4d2969440b37f18f,39
561,d23019c84ffae2d5ef2270367b8605fc,39
562,78c99c6dff4eeae5be99bf635ed21e3f,39
563,01fd077212124329bac32490e8ef80d9,39
564,5160d23075764e18e07c1f4a87fad743,39
565,63b464dbf392c7b80d12d932fa7cafed,39
566,0176f73cc1195f367f7b32db1e5b3aa8,39
567,b90e891671cffd9557f33a97dc523645,39
568,b74d1c09cb380e1d03a6f859c6f4224b,39
569,bb135baca94c82fcb731335ad5b04a03,38
570,070d165398b553f3b4b851c216b8a358,38
571,14d7985702e72162bbf13b6beb74ab2b,38
572,cc5a78bbad32776dc4e3af205218368c,38
573,49067458c68f7701fd334ce326accbe0,38
574,3fd1e727ba94cfe122d165e176ce7967,38
575,31561f325664a8a7aba4c8d0c3a9b3db,38
576,32b8764b4ef628b53608fc34011fcc13,38
577,26d8a1c7c75d513045798992ead43aa2,38
578,14a08204d03bb6b6bde8029f801ae0eb,38
579,594f9aaa48e5bf431f011ddc5669b0d5,38
580,a3dd39f583bc80bd8c5901c95878921e,38
581,adcf50477d6a1f5d91bb9d54c4903cb5,38
582,71039d19d4303bf9054d69e9a9236699,38
583,5cbbd5a299cab112b7bf23862255e43e,38
584,d3f39f05462b79a4562d35893a28f159,38
585,ba90964cff9b9e0e6f32b23b82465f7b,38
586,b94cc9f10ddc85e4ba73a6f7974e7101,37
587,1caf283236cd69af44cbc09a0a1e7d32,37
588,dd55f1bb788714a40e7954c3be6df745,37
589,4200ddf1967c5e41e48db62bc6d4b5ac,37
590,f181738b150df1f37cb0bd72e705b193,37
591,b4a476fbd28de64b1e347abf9089366a,37
592,4b5f66b7adcf57f1ecc0d3c07dd6b177,37
593,99002261c568a84cce14d43fcffb43ea,36
594,3ab971ce71839580d2ae5b4e40fe8044,36
595,c8b3445d737de6befde0c88ede534a5e,36
596,240b9776d844d37535668549a396af32,36
597,e49c26c3edfa46d227d5121a6b6e4d37,36
598,b839e41795b7f3ad94cc2014a52f6796,36
599,b335c59ab742f751a85db9c411a86739,35
600,2b1a40c1daabc6ca280c4b815c101841,35
601,5b179e9e8cc7ab6fd113a46ca584da81,35
602,1771297ac436903d1dd6b0e9279aa505,35
603,d1ef48b38baca7e831711c4a0aeb398f,35
604,5c6d4016c2a288f074fa0848a2b653d2,35
605,232a6014e7b10cba61c6c2b2ea6bb4b0,35
606,3c4e0452bff7a2a788179488d3d77032,35
607,fde0cc9ea29c8ccfc0a2c22256a58c71,35
608,6061155addc1e54b4cfb51c1c2a32ad8,35
609,33ac3e28642ab8bda860a2f693000e78,35
610,c8417879a15366a17c30af34c798c332,35
611,ec8879960bd2221d5c32f8e12f7da711,35
612,ec4608a1f76453166bb312b2968aeaf4,35
613,0ffa40d54288e4f3499b8780dd0f144f,35
614,6a0cbc8af2e8abd1bdfb777943d174c6,34
615,850913d59ce317156b00f3705f1c3edb,34
616,ea67327e24487bdfac5fbfa37ea124df,34
617,8bd0f31cf0a614c658f6763bd02dea69,34
618,e96498ed8daaa3e9c23f7a62da76591c,34
619,48efc9d94a9834137efd9ea76b065a38,34
620,18e694e0e48ed6f7aa3f24aade5fd697,34
621,93dc87703c046b603023e75222018b45,34
622,575df70bde3f9f2b30bf8d2e9910d725,34
623,dfc5fb7259bb2b599ca565e6e9448f0f,34
624,94e93ce877be27a515118dbfd2c2be41,34
625,d5ba419e26d246a0719437cf37d9b46d,34
626,4ebdc7e6cd6102a022dadc49156d4ea8,33
627,d93919c944be9cff128f6c9cb899eacb,33
628,5debea795b07621e1f90532e18f96145,33
629,e06f09ec0a4aca210779cf1cfc63cf19,33
630,d71d863e5ef30d94e440c11be17dcd8f,33
631,9baf5cb77970f539089d09a38bcec5c3,33
632,3c487ae8f8d7542beff5788e2e0aea83,33
633,33576ec5412fb5905d876f12f33bfde6,33
634,974cf2cb8f4b7add98709c30df02fe10,33
635,1b938a7ec6ac5061a66a3766e0e75f90,33
636,6a51fc556dab5f766ced6fbc860bc613,33
637,0ebd97a106433a45a4aebe57c1799778,32
638,5d3bb11474a06bdc23fb9e89f1164ee0,32
639,f67efa3f0b6761102a7f8c6b7b571f5d,32
640,916748bc99315c2d202898ae58b1617e,32
641,cac876b37d3abcd6bd76caca30277996,32
642,e38db885400cd35c71dfd162f2c1dbcf,32
643,fad44952713764836814be105382aee5,32
644,4917cee8d902e13428c3ec4b1ca6f315,32
645,17306570e772e7718c92a562d33f5f1d,32
646,cd6efc47efaabf134f8bdb654e10b4f1,32
647,d4e12e7884759a14fa0f5f896c791cae,32
648,f62d7bb4a613ec758a03342d46b580b2,32
649,0bb738e4d789e63e2267697c42d35a2d,31
650,66e0557ecc2b4dbea057e93f215f68d8,31
651,72c5da29406b4234927b81855e7b64f6,31
652,7b0df942f46435babab05d49b744b2c4,31
653,157c3e4b42f81ac4a44e8b1ca2fe9876,31
654,8931a84a914b3fe9b1ddaa4d704947ca,31
655,2199e7fe213c16213bf5d6a7eadc9a5d,31
656,30829ded4523ab9224b93bc49a62c95f,31
657,2745f798279e0ed033addcc1474776d7,31
658,3ade81dab5a172b88e1871c28ae05260,31
659,e8b4225284fbb02d16f200513f1f395d,31
660,2bf6a2c1e71bbd29a4ad64e6d3c3629f,31
661,40d54b51e962dbe09cabbcfd33298dee,31
662,1a932caad4f9d804097d7f8e615baed1,30
663,e0878efa0e0b7e5313ac0b43bc04c081,30
664,e9511df20ccd82658a30c37b7fb343af,30
665,b2ac621f0d0322434d04a12b078b9369,30
666,cc3d14116804f7209f3884f6367f1152,30
667,3771c85bac139d2344864ede5d9341e3,30
668,f326006815956455b2859abd58fe7e39,30
669,02f5837340d7eb4f653d676c7256523a,30
670,244c2f1bff6afe1f2eaf9bfe9b2aed38,30
671,ffc470761de7d0232558ba5e786e57b7,30
672,6a8a889bde935bafa76d7848782dfaf9,30
673,4aba391bc3b88717ce08eb11e44937b2,30
674,f00e21b1e91a79653163b7fd8f293ff1,30
675,c8467937e403e76a8ee9f0ab13f6f5ef,30
676,6ec1a01e866584bb679eb9b098345919,30
677,95ec4458365c4d11f452ccf538377619,30
678,31da954dc0855f2495c6310f70a2f931,30
679,06df0c10d34e459d9672bc77388742eb,30
680,4bf2f4ee540798a61f9636d12cd9cc80,30
681,0885aaf116795758dfeb5f1032487bcd,30
682,5b67882648febfb6e1225e6ad7164f6b,30
683,1464afc72f696af775557a821c2e253f,30
684,f12ff17ad8bbf01ec5c33b17e506649b,29
685,e5e33c0d8e7e002f398f5dc4cbbb338f,29
686,df560393f3a51e74553ab94004ba5c87,29
687,7ecd59e5e20407131822c1a68ac59c1f,29
688,5f5b43b2bffa8656e4bc6efeb13cc649,29
689,1f1bb1f0859883505541bdd6606193e5,29
690,960945e1a9535cbc0cd6ddd35fbe7ae8,29
691,e6a69c4a27dfdd98ffe5aa757ad744bc,29
692,38e679b9e0064cd94c6f035707344dae,29
693,238fac594e170b59c6d228f5a4f4f1d9,29
694,2a6fbeaa7ab9e5d59a35841a8da71ce4,29
695,e883aa812c37a7413226856f4579fe91,29
696,bf00385a5f7fc1ef39a13c2e9ee50a5f,29
697,d379f449f2a3b271bc01c0782020f705,29
698,57c764b4a836300be881e2ff86e449f9,29
699,271c58a1d139c45eaf3316107c6d3a3b,29
700,323ce52b5b81df2cd804b017b7f09aa7,29
701,b8555308bfdb4ca1ed54325a58da9a97,28
702,2e13c71026e1a39ba5cc1b86dcb679aa,28
703,04e38a233f726ef161074ab1c9b0399a,28
704,821fb029fc6e495ca4f08a35d51e53a5,28
705,f41ce2e25237f9092cd8e6e7516c7a2f,28
706,c6381d2d013342748761e906d45aff76,28
707,6e386f64c84e482f0b9abf960797ee1b,28
708,916c9de0b5ad957346eeeb12f332687e,28
709,28f10b1c5e5abb9d4857745bede6147c,28
710,edf96ef93ed595084bbcbd9224bd2894,28
711,55d3daac7c404d59e51c2aa2f4dc5a23,28
712,8d79c8a04e42d722a75097ce5cbcf2ef,28
713,8fdca8e349553f99bc738833a62c8802,28
714,c0563dd588b775f2e37747ef6ad6c92c,28
715,f63d8f293af3a6454377546bd9dd19ff,28
716,3b872fd4747f01cc56206f2934198618,27
717,093805f8f2aeb63881444571e1f48f30,27
718,f7496d659ca9fdaf323c0aae84176632,27
719,4c8b8048e33af2bf94f2eb547746a916,27
720,7e26c750b4cb9f6766f58265ff9ebe95,27
721,638cba8be1fb599bbb76fd6948351eb3,27
722,fcdd820084f17e9982427971e4e9d47f,27
723,411f3b52d857390502ee4e4d5ceabc2d,27
724,1dc2de47ee26a0a5b12dc14fd6dc0dea,27
725,d97df38225e5abadaff1e72cb72b823c,27
726,671585f5a2af58b6e276bc01003c0d2b,27
727,7901646fdd36a55f564ffaf2dbccaaf7,27
728,d624126b9206f595fb3fbb6ba03b28a8,27
729,7ade73f1b9b4e965f9009a4c3a7e2c15,27
730,b2a6d334e2833acea353624840e25a0e,26
731,013900e863eace745d3ec7614cab5b1a,26
732,cea729054f157f5870bdd321a958d994,26
733,77a515caa36327151d1cc6c32a9f00e1,26
734,334cab711dee080b079fa5779b584783,26
735,15aac934c58d886785ac1b17953ea898,26
736,8090490573c6c0aa343a7231ebcb8c86,26
737,8ab42aa58097fd4668d60cc648225d5f,26
738,10076e5788b8ee532724bcd460baf762,26
739,8cc6a0e5738e61a87b03c78b2ba9db4b,26
740,00720abe85ba0859807595bbf045a33b,26
741,af4a0e4cfe1d9c26b6712b1be25a72e5,26
742,ccf8813e5a7d6c84d865cd38bfc2b130,26
743,730937bf88cb151eb2eb849f642fc213,26
744,d51e0a403fe2e689ece6c73359d96e12,26
745,a36b125ac6d5fdbc7f50de85c9157bdc,26
746,f61c63d13f7cd800549d5acdd390ae72,26
747,1dfe5347016252a7884b694d4f10f5c4,26
748,a3f0b55de503387383c7b1de3ad7f678,26
749,a938325a4b357fd23a6a4d5bb126408e,25
750,bc47d5d1490df2b36add65d733eafaba,25
751,e48b04bf1aa1ef711caebeb7aede6180,25
752,e89c4adbe7b1d0819dbb636e16461cf1,25
753,e99e927c81e3f51739c94fcdfca9f10f,25
754,82bd0703a4aefd6b599e5bfdaed378fb,25
755,39d54ff918774174706fb065d7f9dc07,25
756,4e5725ba188db8252977a4f0227bd462,25
757,b83cedfb587e7911540e3f576d6917ce,25
758,fb89df7f89fd1b8f03fa2acca1ba7364,25
759,1fe5540d7c1c37a595fefbacd5570d9e,25
760,198c7ea11960a9844b544d9bcdca860c,25
761,977f9f63dd360c2a32ece2f93ad6d306,25
762,0d33a55da925bbf1ff02af5f6059fc7f,25
763,c731d18cea9bf687ffee82a241c25b11,25
764,3785b653b1b82de85ab47dd139938091,25
765,3481aa57cd91f9f9d3fa1fa12d9a3bf7,25
766,784ba75dd9d20200c4caed3d7a77141a,25
767,ddd51ae8cda92f3995a51fc0f0f3eec7,25
768,df56d7b40d437f88407c5f78b63bc328,25
769,52d76513f0c4d97f3b99570e2c94ee31,25
770,ed4311e67debd72b8610a5347a743087,25
771,0afccdb8a34ee5c79f7c06faf2b4d56e,24
772,3d5d0dc7073a299e31fa718ce1bc00b6,24
773,f76a3b1349b6df1ee875d1f3fa4340f0,24
774,8c5e007d7bd5693fa1386ffefbc99f6c,24
775,3a734b715d333a2588a3d54a0c9b8746,24
776,b19f3ca2ea475913750f25a5c37c8d8f,24
777,e21a1e8be4715b0fcfd5385643bc49c4,24
778,a5a1bfcf728ab0e19182959cf0771ee4,24
779,02ecc2a19303f05e59ce133fd923fff7,24
780,f615fe7efbef0f4f08fd3086bc7a3e60,24
781,5c853bb56f70f4d14218944bae111d7a,24
782,f0837c8d71434931d9e38e7b79234797,24
783,23a0ffca143a15b9b5bbdb7d552f626a,24
784,cfe94489ddd337d1e29e12f2a7205d10,24
785,ce616e1913288884e7742faac9d981db,24
786,7c5b05cbdb5542049f38d90d7815b97d,24
787,e7df4cd29ab5abab70fb0783ddb53987,24
788,07bf9669d84d1f11be443a9dd938f698,24
789,845e8036c3f7bf62099352f5ed910240,24
790,9596c870880d900012f2e8e6e30d06d7,24
791,373ee4a3a775a733770ca3f790b8b9ac,23
792,4a1f694197d05fe70026b016a7316b41,23
793,b64d51f0435e884e8de603b1655155ae,23
794,6426d21aca402a131fc0a5d0960a3c90,23
795,5bffbafbb22daf6d3bfc216a46db8708,23
796,343e716476e3748b069f980efbaa294e,23
797,681fce914360217db47784ae28905a96,23
798,f918546be4bec7104d117789ba758b2b,23
799,79ed755314cfe6df0daef2c6cd3022cd,23
800,42ef3192a9ff87a22d1867b74b3ee205,23
801,2e1a7d075abe038c1b2743005fe42ff1,23
802,f593898ec748b7a8cb81fc04edafd98a,23
803,2a61c271b1ac763450d846849783e922,23
804,1430239a858e7682bbc43b20758af153,23
805,082e0bf4cb865a6533b1e8e498cc0255,23
806,6b536a23086fba0d58c08d68814397f6,23
807,13d058e4eeac2ce8217660b2f8a05812,23
808,e84ad2127668df3aafc6b73531a0beb8,23
809,6d988d6174a2c27441597174f8905515,23
810,7f2617c58d5d06806987308b45654351,23
811,7139dc5186aa238b006e066d8fbab2e4,23
812,888faa8bfb0b159c37de6d898b961c31,23
813,52f9db5cfb423382a2fa5c9e39303202,23
814,41c2bad7229b0c25e6becf179ebf63ff,23
815,52f0fe436a347ddad7ed5f9aa4e27eaa,23
816,6562efe88ce0826a4ca4f189f03b4b84,23
817,b18871c324516afa228a13e8f1ef0ae9,23
818,e24d3429d294b2eb200b064ebb035879,22
819,6aa3928696eab49a19a466e665a649fd,22
820,5670f4db5b62c43d542e1b2d56b0cf7c,22
821,6288c69c4ce638e59925e59193f98b16,22
822,5b664594895aefb418afaee6d40a9a23,22
823,5011f0d93373a4c5753adf58ca77af8d,22
824,412a4720f3e9431b4afa1476a1acddbe,22
825,054694fa03fe82cec4b7551487331d74,22
826,55f7a3319d80f7fdf078b8f03e6725fe,22
827,bd697db56ff8e7c9cd1abeb7f72029b2,22
828,1c40343cc5d18c2d8248ac2f3366de34,22
829,d9442042130b7fe579d1295f9f4a248f,22
830,6a38087bc8ad4f89ff453561005f6dea,22
831,2156f2671501a81034d7d07f217609d0,22
832,f08c008c8a8d31417763738a1788a2a8,22
833,bc2ac6b95e1accce9858528ee566c17e,22
834,f125f3a310c2e5f822d116147de1e474,22
835,c72de06d72748d1a0dfb2125be43ba63,22
836,503c1de08ae81a2d86f17951b204db55,22
837,c35672b10ad50968f567ea3f4b91e877,22
838,7b1222c3624aa89b9558b50a2594188c,22
839,d8c7ba53e7e38711eaef8c2849d6d2e1,22
840,b494891378bd8f4560abe576c52deacd,22
841,9dda5bbacd45e18d6485fee649205d09,22
842,ef2fbc2b607d8492bcffe657a4645434,22
843,f4db9b37944bcb8873e6b456ee190bbf,22
844,67bf6941ba2f1fa1d02c375766bc3e53,22
845,973f21788dfab357250f69a8dcb7ddee,21
846,08d2d642cf72b622b14dde1d2f5eb2f5,21
847,8f78f0903005064036736c7173a5c2ed,21
848,1354d51653f645349064725ed204e85e,21
849,d25aa0aaacb370e912f8cf6efeba38b3,21
850,542917da124346b47ea1ac79a93ce454,21
851,4305fe92735c8a43d154ff6dd2b8d927,21
852,41da412d33e8da4f22baf55cb1bde82c,21
853,d03698c2efd04a549382afa6623e27fb,21
854,679769a98cfcc6da877c8486ff1c13f3,21
855,dfc475d54e1b6dbeeb7d7d9bdaa63827,21
856,eb5b6204dde3a6e03b5f1bb8479f055b,21
857,cfa5ab0e4d3fc212fd0b3410e7081c62,21
858,b347677812ea483b0f528eaf8cbc09b7,21
859,af3ef48d0e13835e529c29ac573c63e5,21
860,42fa4ee7240e9b8eb4576358ec142ba7,21
861,4736e9d642ef4257cd7622516931eb51,21
862,808d4348b916efa08e766ebad39f61eb,21
863,3092c0b297aacfb4bb6e056ebe13b9b8,21
864,66fd84ee7528c0c0de85d0f44a73d5ab,21
865,5bc55dbe2f12b6af6d83ed46023e0dc8,21
866,f9244d45189d3a3605499abddeade7d5,21
867,6b15924333bd1a741595fe981ea04822,21
868,65b081a070633e057c462abdd6fb9dd8,20
869,89bc797e2e29667aa035d4368f9b7f92,20
870,b4f8921fcc4ff77b66bea6dda43dcd51,20
871,7f152321c60a266edc53af1925ef96c1,20
872,30a81d8cf85fb2ada1b1b094c9583a95,20
873,d3674f271c91f824f82d24d92011f669,20
874,099095b050cfe8eb1ddff5317587e96e,20
875,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,20
876,b1fecf4da1fa2689bccffa0121953643,20
877,f97e2b0650c2068227e1d366140eb62f,20
878,93b9a99027bd8bd6af682aff18dd19bf,20
879,9bcdfa7b615b3abb9461d9e3ad9886ae,20
880,3dbbce181edfaa4a597ec858c382d2ec,20
881,f4c4daa86e30c7e5a553a8d518ac03a5,20
882,e250d617a0ad591ba9bd663e584a895d,20
883,4b0fdb526525f9890eb145bf1534640e,20
884,ffff564a4f9085cd26170f4732393726,20
885,430315b7bb4b6e4b3c978f9dfa9b0558,20
886,ffdd9f82b9a447f6f8d4b91554cc7dd3,20
887,ce69a8021d18961dd2a40269b7c2c293,19
888,f1ed6bd0a9b11b581f16c851c6a5a527,19
889,8602a61d680a10a82cceeeda0d99ea3d,19
890,2e3be8a987a30d7544dbbda6861cc14e,19
891,179d859f51292aac5c10806a356f7af9,19
892,67883baaae6134ee81b271a542613728,19
893,ea00f977a203ff88adf7057cb7806998,19
894,d101c6da914ae3d53f7bee42283f2fe2,19
895,a425f92c199eb576938df686728acd20,19
896,8ed8ea9a57c862f2c18c2fe41f601d56,19
897,270297ead4c65a6cd2593960d2af6b21,19
898,62c50c1af4dfdc4149d25c5222043d39,19
899,094ced053e257ae8cae57205592d6712,19
900,9f50216bfd01913736a55a11b55ea842,19
901,1b8b75e227c9a9c100d0c210fb6176ce,19
902,4342d4b2ba6b161468c63a7e7cfce593,19
903,a44fb5a447105f8469bdf16bf9159f25,19
904,d354c38a7182125a748cb10474fe963b,19
905,54c04bdb5ec46762f8f08c7e8f86ed4a,19
906,7bac63f6603d382cc8d0832eb6c100a8,19
907,81336a0f57a33776419727a300249e90,19
908,02dcd3e8e25bee036e32512bcf175493,19
909,f5b44895715ddfe3087dc414f30268f3,19
910,863d2ebcd347ce4922de7a0f9a5581d6,19
911,e7f3bf1ecd8526eb7f3b18059e6716e5,19
912,d8cf3b6a2151949f930d0252b180ec42,19
913,4978a02ea9c8be7a9b5480680f40334e,19
914,bf100ecb7997df312b285358fb32f92c,19
915,392e0502231ae2f8b29994ef6398cd77,19
916,e5475dcab1e07b63d7f6e902d8f5eda8,19
917,9803a40e82e45418ab7fb84091af5231,18
918,b1b3948701c5c72445495bd161b83a4c,18
919,06bb3a2fe5e7b7a845b13e8fb91bd944,18
920,f4a04f7be452aa3bb31760bf00055dd0,18
921,7586919161935337bf6b6d7ff5779648,18
922,ffa6adafb71b807dc13159e26431354c,18
923,4324dd16853115efb0fd9d0d131ba6f4,18
924,82cb9f452fe8334df74b22d37824b431,18
925,72bc2cce903c872fe376a8faaa81d237,18
926,2646baaf662d4d92ac48f047e35db92d,18
927,ecccfa2bb93b34a3bf033cc5d1dcdc69,18
928,1fdc574883ef3b33ad41562d93f3a74a,18
929,ad97a199236354e53fcd91a5a913e9a2,18
930,f08a5b9dd6767129688d001acafc21e5,18
931,270d3ef21830ad0ecf3a6c53d08a533a,18
932,cda598c48d7c614bc1cad7d8ff6f0010,18
933,33c51922b6e3c16b24a8f28e5833c99d,18
934,bb5bd94c8f59cc050072d2930c869cac,18
935,77e4abfd739aed9c46480f90f81c0eb4,18
936,da7039f29f90ce5b4846ffc0fcc93beb,18
937,c26a2be5b53b7db6b276280da212a779,18
938,15cd6eefe58588619aaed41dfa6621b1,18
939,7a425d299613df3e613bcf9d2eaf5c49,18
940,822bad9bc42b51213ba522fe87b7ab5d,18
941,cb5df0dcb9e280b1780e9d589889f2c7,18
942,989becdce12ebc39863c2bceab6f3ca1,18
943,59417c56835dd8e2e72f91f809cd4092,18
944,8a2d12a90e92f012ce5226fc6592b653,18
945,a369d693961cb93b61ca2cc518872a85,18
946,f5f2ab9bdb6b30c14c61be68c5ed37da,18
947,e48cc16ab70bfa09e1401740dce0b3d7,17
948,63ffcb71394dd8ea3872ed9ffda17c74,17
949,25e47381a6c510ddeb36084e33b89f0c,17
950,b5e3e38609125694d2ea2417522a60b7,17
951,c1ed9e3daf6154542826a6996af0fb8c,17
952,a2deecd5398f5df4987110c80a1972a3,17
953,bba3293d6f5d5af2f415e004e8b93ae3,17
954,5b0cc932433fa5184b5b94bfe6bcc256,17
955,768a86e36ad6aae3d03ee3c6433d61df,17
956,5b33b527da3c5b969cc99dc435cad09a,17
957,fbc14c0cf93505ef89f64665ffa4a7b5,17
958,5075aaa8404020ae6aa8bf4792099b41,17
959,3935fe5fe0f82787a9dcb8deb62be09d,17
960,b33aaadd1a8891d2dfef0c4c3bdf0371,17
961,d06d019f72a04e5497a0b64190af170c,17
962,5bc24d989e71e93c33e50a7782431b0e,17
963,c4d51195486dc781531876a7d00453d8,17
964,afa6714acee029b2dfdf357e5579cc03,17
965,b1aaae6b66ad3c40f54b389d7ea4bee0,17
966,87d30a6a0cbf89356e49324971ab1d24,17
967,610f72e407cdd7caaa2f8167b0163fd8,17
968,ed8cb7b190ceb6067227478e48cf8dde,17
969,e81e1f9c3e762e620f3fb60a51499e16,17
970,9a84ba99f5367fdbd4598363496f1ea2,17
971,1d503743d2526f03f0c2c89540ee008c,17
972,921323538c9f1c4e816f2720eac02bea,17
973,fe49ee029e61e789a1f3a5525f57ba8d,17
974,e3a386fc36e22064434e1fa256f6a9fa,17
975,a066df7361163e7ddc5d7452dd17448b,17
976,d4f117125b59ce73c3302f88ee40c458,17
977,a08692680c77d30a0b4280da5df01c5a,17
978,53d00c40e32aeb924a84ce72b1af869d,17
979,c12b92bf1c350f3e6bf88d3596219c86,17
980,9d5604a1f112324ad6b2aa552122e0fb,17
981,60562ab00b8054280520d390c8c0045c,17
982,04aa0a1c5ce6b222003403a3e11c3cc0,17
983,218f991754f360af9c2daa5e0b8e990c,17
984,c794dab4928dd97beb41d05514441e86,16
985,ea65d8b58316a6f2362f2a9e4b3e86ad,16
986,de0c78824586e9a5f5f04fd84e25df39,16
987,8f54d64f28a993550aa7943f12572959,16
988,04aba03279157f6d4e0fe8ccaf21963c,16
989,c679fb69a36e1d8349e8c50a217b4d58,16
990,bbaff50f3b708fda865918715276cd87,16
991,02d35243ea2e497335cd0f076b45675d,16
992,9c068d10aca38e85c50202e17b4a7e88,16
993,3f8034bfc6b8b4135534975d49f04c63,16
994,2d2c62bef4c8ba0dd74e0e228e808539,16
995,9d7a1d34a5052409006425275ba1c2b4,16
996,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,16
997,a23266650e7c84bb93fbbba502137478,16
998,dbdd0ec73a4817971d962698f2fea022,16
999,55bb6fe5bebe5012e2d7d9928e1128ff,16
1000,51e4e89242cbb846c2deff3dc015650e,16
1001,8daab2245ebdc277c51098d01c5ad8ef,16
1002,7ff588a03c2aeae4fbd23f9ae64b760d,16
1003,6c12e40690c335dbc2f68a4134d30dc1,16
1004,cf2384dd2f1dddea3f838efed0945e65,16
1005,df0f42bc4c2142eacf0eaf2cffd0cfbb,16
1006,bc503e244f187939d10c92a5c8e378ce,16
1007,e601b04acf48b4576e73ddca9481f0dc,16
1008,128f9bfbe4c7d5185033914b1de3d39a,16
1009,33cbbec1e7e1044aaf11d152172c776f,16
1010,2be17df1c49978426251562096c3cc09,16
1011,d66c11a9572221d92fbb8c4897db5f9b,16
1012,165b1235e9e9942cb5fae67103576fb0,16
1013,a2b5b6105ea5942300631d2e76f4ffe0,16
1014,1987cd4be10fe09ee50454f9c354d1c6,16
1015,d2e753bb80b7d4faa77483ed00edc8ca,16
1016,c37b2059d4f90d4feead554e5246565e,16
1017,db46ca7bce82b11f7e247539271fc390,16
1018,6bb0724edf0b62fb91ac404873a97241,16
1019,3fac58ce0ad699020c7944d53c41329c,16
1020,9906e7aa42a3c067b7c9a564d01c4320,16
1021,8d46553a36e68f95350a200c12f8f2e2,16
1022,02c988090b766852e088c69d7fb3b551,16
1023,bce6a5ecf98e99fd2a8868b15c51f04b,15
1024,88cf19ec1fc2c58f161aee259d57142c,15
1025,86bb7c4b535e49a541baf3266b1c95b1,15
1026,c6a7539d424a8402232c2228d7a03c5e,15
1027,3a1a1fec38dd360f15fc912e821e169d,15
1028,6806dad1da97bfb5a9038eac6881f706,15
1029,820cc752a266cdc6c1a1e61dd4583330,15
1030,7238a95bb63ef7e498389fb863b834a1,15
1031,ffad1e7127fb622cb64a900751590acd,15
1032,a6bd7d1ccdac48c6b33b28596b7eb122,15
1033,fdaaf5bfda82b7b80535610c831b8d09,15
1034,4e8dacf3d38f281ae26c3e0321d92d88,15
1035,014c0679dd340a0e338872e7ec85666a,15
1036,ca4b77513ac2040591b0d8fae6958380,15
1037,be8e909810184b9b19e886129149d8e5,15
1038,2953ce3a88f5e3c3b696d77fc9e4c8eb,15
1039,fb3cfbc8a86f5d7fbb4d36b8df63f60d,15
1040,2c4c47cb51acd5ea5db5e0ae0e26542a,15
1041,13074f016982ff2bd6c58ced8682f000,15
1042,b37c4c02bda3161a7546a4e6d222d5b2,15
1043,76ea5315acb3f5f7ade3cd261faf922a,15
1044,f3c38ab652836d21de61fb8314b69182,15
1045,26785a546900236d66f2e4197c211158,15
1046,c2d70ce2c5d0a2eb75e78668236e6dc8,15
1047,f1fd5ab1181f827ffad998c1a5de7d74,15
1048,f9903dd0f812c7e771fcad47b6fff231,15
1049,0747d5bb69f0586cc869d8af4c50f93e,15
1050,655220df33262c7e0c4949a147366f94,15
1051,0ac4201fda2c68ebc0e47cb9423cf3c9,15
1052,5a05a16bb50629ee31afab8a6d4c2674,15
1053,0b36063d5818f81ccb94b54adfaebbf5,15
1054,8b8cfc8305aa441e4239358c9f6f2485,15
1055,c84592044b180dec206770c38603814b,15
1056,21e83881401b92b49fb09a16d3852291,15
1057,ba5daa4041e1f15cdf34b76e3e18a450,15
1058,3c010235b7345c92f125d14ee232a76b,15
1059,a8739afb32aaa45e01815ca76f76f54b,15
1060,d93844a9c55ba7ce353388bcf849ea56,14
1061,8bd0e3abda539b9479c4b44a691be1ec,14
1062,980640c45d7a4635885491d077167e4d,14
1063,0eaa7e33d73809f1f925f7d07c506cbd,14
1064,ffeee66ac5d5a62fe688b9d26f83f534,14
1065,0b18d63d0cd1d723567903fd34a07df2,14
1066,e2c92f9c1c7746d899d18f2e158bbff7,14
